district_name,imd_rainfall_mm,date
Ramanagara,0.0,2015-01-25
Shivamogga,0.0,2015-01-25
Tumakuru,0.0,2015-01-25
Udupi,0.0,2015-01-25
Uttara Kannada,0.0,2015-01-25
Vijayanagara,0.0,2015-01-25
Vijayapura,0.0,2015-01-25
Yadgir,0.0,2015-01-25
Bagalkot,0.0,2015-01-26
Ballari,0.0,2015-01-26
Belagavi,0.0,2015-01-26
Bengaluru (Rural),0.0,2015-01-26
Bengaluru (Urban),0.0,2015-01-26
Bidar,0.0,2015-01-26
Chamarajanagara,0.0,2015-01-26
Chikkaballapura,0.0,2015-01-26
Chikkamagaluru,0.0,2015-01-26
Chitradurga,0.0,2015-01-26
Dakshina Kannada,0.0,2015-01-26
Davanagere,0.0,2015-01-26
Dharwad,0.0,2015-01-26
Gadag,0.0,2015-01-26
Hassan,0.0,2015-01-26
Haveri,0.0,2015-01-26
Kalburgi,0.0,2015-01-26
Kodagu,0.0,2015-01-26
Kolara,0.0,2015-01-26
Koppal,0.0,2015-01-26
Mandya,0.0,2015-01-26
Mysuru,0.0,2015-01-26
Raichur,0.0,2015-01-26
Ramanagara,0.0,2015-01-26
Shivamogga,0.0,2015-01-26
Tumakuru,0.0,2015-01-26
Udupi,0.0,2015-01-26
Uttara Kannada,0.0,2015-01-26
Vijayanagara,0.0,2015-01-26
Vijayapura,0.0,2015-01-26
Yadgir,0.0,2015-01-26
Bagalkot,0.0,2015-01-27
Ballari,0.0,2015-01-27
Belagavi,0.0,2015-01-27
Bengaluru (Rural),0.0,2015-01-27
Bengaluru (Urban),0.0,2015-01-27
Bidar,0.0,2015-01-27
Chamarajanagara,0.0,2015-01-27
Chikkaballapura,0.0,2015-01-27
Chikkamagaluru,0.0,2015-01-27
Chitradurga,0.0,2015-01-27
Dakshina Kannada,0.0,2015-01-27
Davanagere,0.0,2015-01-27
Dharwad,0.0,2015-01-27
Gadag,0.0,2015-01-27
Hassan,0.0,2015-01-27
Haveri,0.0,2015-01-27
Kalburgi,0.0,2015-01-27
Kodagu,0.0,2015-01-27
Kolara,0.0,2015-01-27
Koppal,0.0,2015-01-27
Mandya,0.0,2015-01-27
Mysuru,0.0,2015-01-27
Raichur,0.0,2015-01-27
Ramanagara,0.0,2015-01-27
Shivamogga,0.0,2015-01-27
Tumakuru,0.0,2015-01-27
Udupi,0.0,2015-01-27
Uttara Kannada,0.0,2015-01-27
Vijayanagara,0.0,2015-01-27
Vijayapura,0.0,2015-01-27
Yadgir,0.0,2015-01-27
Bagalkot,0.0,2015-01-28
Ballari,0.0,2015-01-28
Belagavi,0.0,2015-01-28
Bengaluru (Rural),0.0,2015-01-28
Bengaluru (Urban),0.0,2015-01-28
Bidar,0.0,2015-01-28
Chamarajanagara,0.0,2015-01-28
Chikkaballapura,0.0,2015-01-28
Chikkamagaluru,0.0,2015-01-28
Chitradurga,0.0,2015-01-28
Dakshina Kannada,0.0,2015-01-28
Davanagere,0.0,2015-01-28
Dharwad,0.0,2015-01-28
Gadag,0.0,2015-01-28
Hassan,0.0,2015-01-28
Haveri,0.0,2015-01-28
Kalburgi,0.0,2015-01-28
Kodagu,0.0,2015-01-28
Kolara,0.0,2015-01-28
Koppal,0.0,2015-01-28
Mandya,0.0,2015-01-28
Mysuru,0.0,2015-01-28
Raichur,0.0,2015-01-28
Ramanagara,0.0,2015-01-28
Shivamogga,0.0,2015-01-28
Tumakuru,0.0,2015-01-28
Udupi,0.0,2015-01-28
Uttara Kannada,0.0,2015-01-28
Vijayanagara,0.0,2015-01-28
Vijayapura,0.0,2015-01-28
Yadgir,0.0,2015-01-28
Bagalkot,0.0,2015-01-29
Ballari,0.0,2015-01-29
Belagavi,0.0,2015-01-29
Bengaluru (Rural),0.0,2015-01-29
Bengaluru (Urban),0.0,2015-01-29
Bidar,0.0,2015-01-29
Chamarajanagara,0.0,2015-01-29
Chikkaballapura,0.0,2015-01-29
Chikkamagaluru,0.0,2015-01-29
Chitradurga,0.0,2015-01-29
Dakshina Kannada,0.0,2015-01-29
Davanagere,0.0,2015-01-29
Dharwad,0.0,2015-01-29
Gadag,0.0,2015-01-29
Hassan,0.0,2015-01-29
Haveri,0.0,2015-01-29
Kalburgi,0.0,2015-01-29
Kodagu,0.0,2015-01-29
Kolara,0.0,2015-01-29
Koppal,0.0,2015-01-29
Mandya,0.0,2015-01-29
Mysuru,0.0,2015-01-29
Raichur,0.0,2015-01-29
Ramanagara,0.0,2015-01-29
Shivamogga,0.0,2015-01-29
Tumakuru,0.0,2015-01-29
Udupi,0.0,2015-01-29
Uttara Kannada,0.0,2015-01-29
Vijayanagara,0.0,2015-01-29
Vijayapura,0.0,2015-01-29
Yadgir,0.0,2015-01-29
Bagalkot,0.0,2015-01-30
Ballari,0.0,2015-01-30
Belagavi,0.0,2015-01-30
Bengaluru (Rural),0.0,2015-01-30
Bengaluru (Urban),0.0,2015-01-30
Bidar,0.0,2015-01-30
Chamarajanagara,0.0,2015-01-30
Chikkaballapura,0.0,2015-01-30
Chikkamagaluru,0.0,2015-01-30
Chitradurga,0.0,2015-01-30
Dakshina Kannada,0.0,2015-01-30
Davanagere,0.0,2015-01-30
Dharwad,0.0,2015-01-30
Gadag,0.0,2015-01-30
Hassan,0.0,2015-01-30
Haveri,0.0,2015-01-30
Kalburgi,0.0,2015-01-30
Kodagu,0.0,2015-01-30
Kolara,0.0,2015-01-30
Koppal,0.0,2015-01-30
Mandya,0.0,2015-01-30
Mysuru,0.0,2015-01-30
Raichur,0.0,2015-01-30
Ramanagara,0.0,2015-01-30
Shivamogga,0.0,2015-01-30
Tumakuru,0.0,2015-01-30
Udupi,0.0,2015-01-30
Uttara Kannada,0.0,2015-01-30
Vijayanagara,0.0,2015-01-30
Vijayapura,0.0,2015-01-30
Yadgir,0.0,2015-01-30
Bagalkot,0.0,2015-01-31
Ballari,0.0,2015-01-31
Belagavi,0.0,2015-01-31
Bengaluru (Rural),0.0,2015-01-31
Bengaluru (Urban),0.0,2015-01-31
Bidar,0.0,2015-01-31
Chamarajanagara,0.0,2015-01-31
Chikkaballapura,0.0,2015-01-31
Chikkamagaluru,0.0,2015-01-31
Chitradurga,0.0,2015-01-31
Dakshina Kannada,0.0,2015-01-31
Davanagere,0.0,2015-01-31
Dharwad,0.0,2015-01-31
Gadag,0.0,2015-01-31
Hassan,0.0,2015-01-31
Haveri,0.0,2015-01-31
Kalburgi,0.0,2015-01-31
Kodagu,0.0,2015-01-31
Kolara,0.0,2015-01-31
Koppal,0.0,2015-01-31
Mandya,0.0,2015-01-31
Mysuru,0.0,2015-01-31
Raichur,0.0,2015-01-31
Ramanagara,0.0,2015-01-31
Shivamogga,0.0,2015-01-31
Tumakuru,0.0,2015-01-31
Udupi,0.0,2015-01-31
Uttara Kannada,0.0,2015-01-31
Vijayanagara,0.0,2015-01-31
Vijayapura,0.0,2015-01-31
Yadgir,0.0,2015-01-31
Bagalkot,0.0,2015-02-01
Ballari,0.0,2015-02-01
Belagavi,0.0,2015-02-01
Bengaluru (Rural),0.0,2015-02-01
Bengaluru (Urban),0.0,2015-02-01
Bidar,0.0,2015-02-01
Chamarajanagara,0.0,2015-02-01
Chikkaballapura,0.0,2015-02-01
Chikkamagaluru,0.0,2015-02-01
Chitradurga,0.0,2015-02-01
Dakshina Kannada,0.0,2015-02-01
Davanagere,0.0,2015-02-01
Dharwad,0.0,2015-02-01
Gadag,0.0,2015-02-01
Hassan,0.0,2015-02-01
Haveri,0.0,2015-02-01
Kalburgi,0.0,2015-02-01
Kodagu,0.0,2015-02-01
Kolara,0.0,2015-02-01
Koppal,0.0,2015-02-01
Mandya,0.0,2015-02-01
Mysuru,0.0,2015-02-01
Raichur,0.0,2015-02-01
Ramanagara,0.0,2015-02-01
Shivamogga,0.0,2015-02-01
Tumakuru,0.0,2015-02-01
Udupi,0.0,2015-02-01
Uttara Kannada,0.0,2015-02-01
Vijayanagara,0.0,2015-02-01
Vijayapura,0.0,2015-02-01
Yadgir,0.0,2015-02-01
Bagalkot,0.0,2015-02-02
Ballari,0.0,2015-02-02
Belagavi,0.0,2015-02-02
Bengaluru (Rural),0.0,2015-02-02
Bengaluru (Urban),0.0,2015-02-02
Bidar,0.0,2015-02-02
Chamarajanagara,0.0,2015-02-02
Chikkaballapura,0.0,2015-02-02
Chikkamagaluru,0.0,2015-02-02
Chitradurga,0.0,2015-02-02
Dakshina Kannada,0.0,2015-02-02
Davanagere,0.0,2015-02-02
Dharwad,0.0,2015-02-02
Gadag,0.0,2015-02-02
Hassan,0.0,2015-02-02
Haveri,0.0,2015-02-02
Kalburgi,0.0,2015-02-02
Kodagu,0.0,2015-02-02
Kolara,0.0,2015-02-02
Koppal,0.0,2015-02-02
Mandya,0.0,2015-02-02
Mysuru,0.0,2015-02-02
Raichur,0.0,2015-02-02
Ramanagara,0.0,2015-02-02
Shivamogga,0.0,2015-02-02
Tumakuru,0.0,2015-02-02
Udupi,0.0,2015-02-02
Uttara Kannada,0.0,2015-02-02
Vijayanagara,0.0,2015-02-02
Vijayapura,0.0,2015-02-02
Yadgir,0.0,2015-02-02
Bagalkot,0.0,2015-02-03
Ballari,0.0,2015-02-03
Belagavi,0.0,2015-02-03
Bengaluru (Rural),0.0,2015-02-03
Bengaluru (Urban),0.0,2015-02-03
Bidar,0.0,2015-02-03
Chamarajanagara,0.0,2015-02-03
Chikkaballapura,0.0,2015-02-03
Chikkamagaluru,0.0,2015-02-03
Chitradurga,0.0,2015-02-03
Dakshina Kannada,0.0,2015-02-03
Davanagere,0.0,2015-02-03
Dharwad,0.0,2015-02-03
Gadag,0.0,2015-02-03
Hassan,0.0,2015-02-03
Haveri,0.0,2015-02-03
Kalburgi,0.0,2015-02-03
Kodagu,0.0,2015-02-03
Kolara,0.0,2015-02-03
Koppal,0.0,2015-02-03
Mandya,0.0,2015-02-03
Mysuru,0.0,2015-02-03
Raichur,0.0,2015-02-03
Ramanagara,0.0,2015-02-03
Shivamogga,0.0,2015-02-03
Tumakuru,0.0,2015-02-03
Udupi,0.0,2015-02-03
Uttara Kannada,0.0,2015-02-03
Vijayanagara,0.0,2015-02-03
Vijayapura,0.0,2015-02-03
Yadgir,0.0,2015-02-03
Bagalkot,0.0,2015-02-04
Ballari,0.0,2015-02-04
Belagavi,0.0,2015-02-04
Bengaluru (Rural),0.0,2015-02-04
Bengaluru (Urban),0.0,2015-02-04
Bidar,0.0,2015-02-04
Chamarajanagara,0.0,2015-02-04
Chikkaballapura,0.0,2015-02-04
Chikkamagaluru,0.0,2015-02-04
Chitradurga,0.0,2015-02-04
Dakshina Kannada,0.0,2015-02-04
Davanagere,0.0,2015-02-04
Dharwad,0.0,2015-02-04
Gadag,0.0,2015-02-04
Hassan,0.0,2015-02-04
Haveri,0.0,2015-02-04
Kalburgi,0.0,2015-02-04
Kodagu,0.0,2015-02-04
Kolara,0.0,2015-02-04
Koppal,0.0,2015-02-04
Mandya,0.0,2015-02-04
Mysuru,0.0,2015-02-04
Raichur,0.0,2015-02-04
Ramanagara,0.0,2015-02-04
Shivamogga,0.0,2015-02-04
Tumakuru,0.0,2015-02-04
Udupi,0.0,2015-02-04
Uttara Kannada,0.0,2015-02-04
Vijayanagara,0.0,2015-02-04
Vijayapura,0.0,2015-02-04
Yadgir,0.0,2015-02-04
Bagalkot,0.0,2015-02-05
Ballari,0.0,2015-02-05
Belagavi,0.0,2015-02-05
Bengaluru (Rural),0.0,2015-02-05
Bengaluru (Urban),0.0,2015-02-05
Bidar,0.0,2015-02-05
Chamarajanagara,0.0,2015-02-05
Chikkaballapura,0.0,2015-02-05
Chikkamagaluru,0.0,2015-02-05
Chitradurga,0.0,2015-02-05
Dakshina Kannada,0.0,2015-02-05
Davanagere,0.0,2015-02-05
Dharwad,0.0,2015-02-05
Gadag,0.0,2015-02-05
Hassan,0.0,2015-02-05
Haveri,0.0,2015-02-05
Kalburgi,0.0,2015-02-05
Kodagu,0.0,2015-02-05
Kolara,0.0,2015-02-05
Koppal,0.0,2015-02-05
Mandya,0.0,2015-02-05
Mysuru,0.0,2015-02-05
Raichur,0.0,2015-02-05
Ramanagara,0.0,2015-02-05
Shivamogga,0.0,2015-02-05
Tumakuru,0.0,2015-02-05
Udupi,0.0,2015-02-05
Uttara Kannada,0.0,2015-02-05
Vijayanagara,0.0,2015-02-05
Vijayapura,0.0,2015-02-05
Yadgir,0.0,2015-02-05
Bagalkot,0.0,2015-02-06
Ballari,0.0,2015-02-06
Belagavi,0.0,2015-02-06
Bengaluru (Rural),0.0,2015-02-06
Bengaluru (Urban),0.0,2015-02-06
Bidar,0.0,2015-02-06
Chamarajanagara,0.0,2015-02-06
Chikkaballapura,0.0,2015-02-06
Chikkamagaluru,0.0,2015-02-06
Chitradurga,0.0,2015-02-06
Dakshina Kannada,0.0,2015-02-06
Davanagere,0.0,2015-02-06
Dharwad,0.0,2015-02-06
Gadag,0.0,2015-02-06
Hassan,0.0,2015-02-06
Haveri,0.0,2015-02-06
Kalburgi,0.0,2015-02-06
Kodagu,0.0,2015-02-06
Kolara,0.0,2015-02-06
Koppal,0.0,2015-02-06
Mandya,0.0,2015-02-06
Mysuru,0.0,2015-02-06
Raichur,0.0,2015-02-06
Ramanagara,0.0,2015-02-06
Shivamogga,0.0,2015-02-06
Tumakuru,0.0,2015-02-06
Udupi,0.0,2015-02-06
Uttara Kannada,0.0,2015-02-06
Vijayanagara,0.0,2015-02-06
Vijayapura,0.0,2015-02-06
Yadgir,0.0,2015-02-06
Bagalkot,0.0,2015-02-07
Ballari,0.0,2015-02-07
Belagavi,0.0,2015-02-07
Bengaluru (Rural),0.0,2015-02-07
Bengaluru (Urban),0.0,2015-02-07
Bidar,0.0,2015-02-07
Chamarajanagara,0.0,2015-02-07
Chikkaballapura,0.0,2015-02-07
Chikkamagaluru,0.0,2015-02-07
Chitradurga,0.0,2015-02-07
Dakshina Kannada,0.0,2015-02-07
Davanagere,0.0,2015-02-07
Dharwad,0.0,2015-02-07
Gadag,0.0,2015-02-07
Hassan,0.0,2015-02-07
Haveri,0.0,2015-02-07
Kalburgi,0.0,2015-02-07
Kodagu,0.0,2015-02-07
Kolara,0.0,2015-02-07
Koppal,0.0,2015-02-07
Mandya,0.0,2015-02-07
Mysuru,0.0,2015-02-07
Raichur,0.0,2015-02-07
Ramanagara,0.0,2015-02-07
Shivamogga,0.0,2015-02-07
Tumakuru,0.0,2015-02-07
Udupi,0.0,2015-02-07
Uttara Kannada,0.0,2015-02-07
Vijayanagara,0.0,2015-02-07
Vijayapura,0.0,2015-02-07
Yadgir,0.0,2015-02-07
Bagalkot,0.0,2015-02-08
Ballari,0.0,2015-02-08
Belagavi,0.0,2015-02-08
Bengaluru (Rural),0.0,2015-02-08
Bengaluru (Urban),0.0,2015-02-08
Bidar,0.0,2015-02-08
Chamarajanagara,0.0,2015-02-08
Chikkaballapura,0.0,2015-02-08
Chikkamagaluru,0.0,2015-02-08
Chitradurga,0.0,2015-02-08
Dakshina Kannada,0.0,2015-02-08
Davanagere,0.0,2015-02-08
Dharwad,0.0,2015-02-08
Gadag,0.0,2015-02-08
Hassan,0.0,2015-02-08
Haveri,0.0,2015-02-08
Kalburgi,0.0,2015-02-08
Kodagu,0.0,2015-02-08
Kolara,0.0,2015-02-08
Koppal,0.0,2015-02-08
Mandya,0.0,2015-02-08
Mysuru,0.0,2015-02-08
Raichur,0.0,2015-02-08
Ramanagara,0.0,2015-02-08
Shivamogga,0.0,2015-02-08
Tumakuru,0.0,2015-02-08
Udupi,0.0,2015-02-08
Uttara Kannada,0.0,2015-02-08
Vijayanagara,0.0,2015-02-08
Vijayapura,0.0,2015-02-08
Yadgir,0.0,2015-02-08
Bagalkot,0.0,2015-02-09
Ballari,0.0,2015-02-09
Belagavi,0.0,2015-02-09
Bengaluru (Rural),0.0,2015-02-09
Bengaluru (Urban),0.0,2015-02-09
Bidar,0.0,2015-02-09
Chamarajanagara,0.0,2015-02-09
Chikkaballapura,0.0,2015-02-09
Chikkamagaluru,0.0,2015-02-09
Chitradurga,0.0,2015-02-09
Dakshina Kannada,0.0,2015-02-09
Davanagere,0.0,2015-02-09
Dharwad,0.0,2015-02-09
Gadag,0.0,2015-02-09
Hassan,0.0,2015-02-09
Haveri,0.0,2015-02-09
Kalburgi,0.0,2015-02-09
Kodagu,0.0,2015-02-09
Kolara,0.0,2015-02-09
Koppal,0.0,2015-02-09
Mandya,0.0,2015-02-09
Mysuru,0.0,2015-02-09
Raichur,0.0,2015-02-09
Ramanagara,0.0,2015-02-09
Shivamogga,0.0,2015-02-09
Tumakuru,0.0,2015-02-09
Udupi,0.0,2015-02-09
Uttara Kannada,0.0,2015-02-09
Vijayanagara,0.0,2015-02-09
Vijayapura,0.0,2015-02-09
Yadgir,0.0,2015-02-09
Bagalkot,0.0,2015-02-10
Ballari,0.0,2015-02-10
Belagavi,0.0,2015-02-10
Bengaluru (Rural),0.0,2015-02-10
Bengaluru (Urban),0.0,2015-02-10
Bidar,0.0,2015-02-10
Chamarajanagara,0.0,2015-02-10
Chikkaballapura,0.0,2015-02-10
Chikkamagaluru,0.0,2015-02-10
Chitradurga,0.0,2015-02-10
Dakshina Kannada,0.0,2015-02-10
Davanagere,0.0,2015-02-10
Dharwad,0.0,2015-02-10
Gadag,0.0,2015-02-10
Hassan,0.0,2015-02-10
Haveri,0.0,2015-02-10
Kalburgi,0.0,2015-02-10
Kodagu,0.0,2015-02-10
Kolara,0.0,2015-02-10
Koppal,0.0,2015-02-10
Mandya,0.0,2015-02-10
Mysuru,0.0,2015-02-10
Raichur,0.0,2015-02-10
Ramanagara,0.0,2015-02-10
Shivamogga,0.0,2015-02-10
Tumakuru,0.0,2015-02-10
Udupi,0.0,2015-02-10
Uttara Kannada,0.0,2015-02-10
Vijayanagara,0.0,2015-02-10
Vijayapura,0.0,2015-02-10
Yadgir,0.0,2015-02-10
Bagalkot,0.0,2015-02-11
Ballari,0.0,2015-02-11
Belagavi,0.0,2015-02-11
Bengaluru (Rural),0.0,2015-02-11
Bengaluru (Urban),0.0,2015-02-11
Bidar,0.0,2015-02-11
Chamarajanagara,0.0,2015-02-11
Chikkaballapura,0.0,2015-02-11
Chikkamagaluru,0.0,2015-02-11
Chitradurga,0.0,2015-02-11
Dakshina Kannada,0.0,2015-02-11
Davanagere,0.0,2015-02-11
Dharwad,0.0,2015-02-11
Gadag,0.0,2015-02-11
Hassan,0.0,2015-02-11
Haveri,0.0,2015-02-11
Kalburgi,0.0,2015-02-11
Kodagu,0.0,2015-02-11
Kolara,0.0,2015-02-11
Koppal,0.0,2015-02-11
Mandya,0.0,2015-02-11
Mysuru,0.0,2015-02-11
Raichur,0.0,2015-02-11
Ramanagara,0.0,2015-02-11
Shivamogga,0.0,2015-02-11
Tumakuru,0.0,2015-02-11
Udupi,0.0,2015-02-11
Uttara Kannada,0.0,2015-02-11
Vijayanagara,0.0,2015-02-11
Vijayapura,0.0,2015-02-11
Yadgir,0.0,2015-02-11
Bagalkot,0.0,2015-02-12
Ballari,0.0,2015-02-12
Belagavi,0.0,2015-02-12
Bengaluru (Rural),0.0,2015-02-12
Bengaluru (Urban),0.0,2015-02-12
Bidar,0.0,2015-02-12
Chamarajanagara,0.0,2015-02-12
Chikkaballapura,0.0,2015-02-12
Chikkamagaluru,0.0,2015-02-12
Chitradurga,0.0,2015-02-12
Dakshina Kannada,0.0,2015-02-12
Davanagere,0.0,2015-02-12
Dharwad,0.0,2015-02-12
Gadag,0.0,2015-02-12
Hassan,0.0,2015-02-12
Haveri,0.0,2015-02-12
Kalburgi,0.0,2015-02-12
Kodagu,0.0,2015-02-12
Kolara,0.0,2015-02-12
Koppal,0.0,2015-02-12
Mandya,0.0,2015-02-12
Mysuru,0.0,2015-02-12
Raichur,0.0,2015-02-12
Ramanagara,0.0,2015-02-12
Shivamogga,0.0,2015-02-12
Tumakuru,0.0,2015-02-12
Udupi,0.0,2015-02-12
Uttara Kannada,0.0,2015-02-12
Vijayanagara,0.0,2015-02-12
Vijayapura,0.0,2015-02-12
Yadgir,0.0,2015-02-12
Bagalkot,0.0,2015-02-13
Ballari,0.0,2015-02-13
Belagavi,0.0,2015-02-13
Bengaluru (Rural),0.0,2015-02-13
Bengaluru (Urban),0.0,2015-02-13
Bidar,0.0,2015-02-13
Chamarajanagara,0.0,2015-02-13
Chikkaballapura,0.0,2015-02-13
Chikkamagaluru,0.0,2015-02-13
Chitradurga,0.0,2015-02-13
Dakshina Kannada,0.0,2015-02-13
Davanagere,0.0,2015-02-13
Dharwad,0.0,2015-02-13
Gadag,0.0,2015-02-13
Hassan,0.0,2015-02-13
Haveri,0.0,2015-02-13
Kalburgi,0.0,2015-02-13
Kodagu,0.0,2015-02-13
Kolara,0.0,2015-02-13
Koppal,0.0,2015-02-13
Mandya,0.0,2015-02-13
Mysuru,0.0,2015-02-13
Raichur,0.0,2015-02-13
Ramanagara,0.0,2015-02-13
Shivamogga,0.0,2015-02-13
Tumakuru,0.0,2015-02-13
Udupi,0.0,2015-02-13
Uttara Kannada,0.0,2015-02-13
Vijayanagara,0.0,2015-02-13
Vijayapura,0.0,2015-02-13
Yadgir,0.0,2015-02-13
Bagalkot,0.0,2015-02-14
Ballari,0.0,2015-02-14
Belagavi,0.0,2015-02-14
Bengaluru (Rural),0.0,2015-02-14
Bengaluru (Urban),0.0,2015-02-14
Bidar,0.0,2015-02-14
Chamarajanagara,0.0,2015-02-14
Chikkaballapura,0.0,2015-02-14
Chikkamagaluru,0.0,2015-02-14
Chitradurga,0.0,2015-02-14
Dakshina Kannada,0.0,2015-02-14
Davanagere,0.0,2015-02-14
Dharwad,0.0,2015-02-14
Gadag,0.0,2015-02-14
Hassan,0.0,2015-02-14
Haveri,0.0,2015-02-14
Kalburgi,0.0,2015-02-14
Kodagu,0.0,2015-02-14
Kolara,0.0,2015-02-14
Koppal,0.0,2015-02-14
Mandya,0.0,2015-02-14
Mysuru,0.0,2015-02-14
Raichur,0.0,2015-02-14
Ramanagara,0.0,2015-02-14
Shivamogga,0.0,2015-02-14
Tumakuru,0.0,2015-02-14
Udupi,0.0,2015-02-14
Uttara Kannada,0.0,2015-02-14
Vijayanagara,0.0,2015-02-14
Vijayapura,0.0,2015-02-14
Yadgir,0.0,2015-02-14
Bagalkot,0.0,2015-02-15
Ballari,0.0,2015-02-15
Belagavi,0.0,2015-02-15
Bengaluru (Rural),0.0,2015-02-15
Bengaluru (Urban),0.0,2015-02-15
Bidar,0.0,2015-02-15
Chamarajanagara,0.0,2015-02-15
Chikkaballapura,0.0,2015-02-15
Chikkamagaluru,0.0,2015-02-15
Chitradurga,0.0,2015-02-15
Dakshina Kannada,0.0,2015-02-15
Davanagere,0.0,2015-02-15
Dharwad,0.0,2015-02-15
Gadag,0.0,2015-02-15
Hassan,0.0,2015-02-15
Haveri,0.0,2015-02-15
Kalburgi,0.0,2015-02-15
Kodagu,0.0,2015-02-15
Kolara,0.0,2015-02-15
Koppal,0.0,2015-02-15
Mandya,0.0,2015-02-15
Mysuru,0.0,2015-02-15
Raichur,0.0,2015-02-15
Ramanagara,0.0,2015-02-15
Shivamogga,0.0,2015-02-15
Tumakuru,0.0,2015-02-15
Udupi,0.0,2015-02-15
Uttara Kannada,0.0,2015-02-15
Vijayanagara,0.0,2015-02-15
Vijayapura,0.0,2015-02-15
Yadgir,0.0,2015-02-15
Bagalkot,0.0,2015-02-16
Ballari,0.0,2015-02-16
Belagavi,0.0,2015-02-16
Bengaluru (Rural),0.0,2015-02-16
Bengaluru (Urban),0.0,2015-02-16
Bidar,0.0,2015-02-16
Chamarajanagara,0.0,2015-02-16
Chikkaballapura,0.0,2015-02-16
Chikkamagaluru,0.0,2015-02-16
Chitradurga,0.0,2015-02-16
Dakshina Kannada,0.0,2015-02-16
Davanagere,0.0,2015-02-16
Dharwad,0.0,2015-02-16
Gadag,0.0,2015-02-16
Hassan,0.0,2015-02-16
Haveri,0.0,2015-02-16
Kalburgi,0.0,2015-02-16
Kodagu,0.0,2015-02-16
Kolara,0.0,2015-02-16
Koppal,0.0,2015-02-16
Mandya,0.0,2015-02-16
Mysuru,0.0,2015-02-16
Raichur,0.0,2015-02-16
Ramanagara,0.0,2015-02-16
Shivamogga,0.0,2015-02-16
Tumakuru,0.0,2015-02-16
Udupi,0.0,2015-02-16
Uttara Kannada,0.0,2015-02-16
Vijayanagara,0.0,2015-02-16
Vijayapura,0.0,2015-02-16
Yadgir,0.0,2015-02-16
Bagalkot,0.0,2015-02-17
Ballari,0.0,2015-02-17
Belagavi,0.0,2015-02-17
Bengaluru (Rural),0.0,2015-02-17
Bengaluru (Urban),0.0,2015-02-17
Bidar,0.0,2015-02-17
Chamarajanagara,0.0,2015-02-17
Chikkaballapura,0.0,2015-02-17
Chikkamagaluru,0.0,2015-02-17
Chitradurga,0.0,2015-02-17
Dakshina Kannada,0.0,2015-02-17
Davanagere,0.0,2015-02-17
Dharwad,0.0,2015-02-17
Gadag,0.0,2015-02-17
Hassan,0.0,2015-02-17
Haveri,0.0,2015-02-17
Kalburgi,0.0,2015-02-17
Kodagu,0.0,2015-02-17
Kolara,0.0,2015-02-17
Koppal,0.0,2015-02-17
Mandya,0.0,2015-02-17
Mysuru,0.0,2015-02-17
Raichur,0.0,2015-02-17
Ramanagara,0.0,2015-02-17
Shivamogga,0.0,2015-02-17
Tumakuru,0.0,2015-02-17
Udupi,0.0,2015-02-17
Uttara Kannada,0.0,2015-02-17
Vijayanagara,0.0,2015-02-17
Vijayapura,0.0,2015-02-17
Yadgir,0.0,2015-02-17
Bagalkot,0.0,2015-02-18
Ballari,0.0,2015-02-18
Belagavi,0.0,2015-02-18
Bengaluru (Rural),0.0,2015-02-18
Bengaluru (Urban),0.0,2015-02-18
Bidar,0.0,2015-02-18
Chamarajanagara,0.0,2015-02-18
Chikkaballapura,0.0,2015-02-18
Chikkamagaluru,0.0,2015-02-18
Chitradurga,0.0,2015-02-18
Dakshina Kannada,0.0,2015-02-18
Davanagere,0.0,2015-02-18
Dharwad,0.0,2015-02-18
Gadag,0.0,2015-02-18
Hassan,0.0,2015-02-18
Haveri,0.0,2015-02-18
Kalburgi,0.0,2015-02-18
Kodagu,0.0,2015-02-18
Kolara,0.0,2015-02-18
Koppal,0.0,2015-02-18
Mandya,0.0,2015-02-18
Mysuru,0.0,2015-02-18
Raichur,0.0,2015-02-18
Ramanagara,0.0,2015-02-18
Shivamogga,0.0,2015-02-18
Tumakuru,0.0,2015-02-18
Udupi,0.0,2015-02-18
Uttara Kannada,0.0,2015-02-18
Vijayanagara,0.0,2015-02-18
Vijayapura,0.0,2015-02-18
Yadgir,0.0,2015-02-18
Bagalkot,0.0,2015-02-19
Ballari,0.0,2015-02-19
Belagavi,0.0,2015-02-19
Bengaluru (Rural),0.0,2015-02-19
Bengaluru (Urban),0.0,2015-02-19
Bidar,0.0,2015-02-19
Chamarajanagara,0.0,2015-02-19
Chikkaballapura,0.0,2015-02-19
Chikkamagaluru,0.0,2015-02-19
Chitradurga,0.0,2015-02-19
Dakshina Kannada,0.1593118735722133,2015-02-19
Davanagere,0.0,2015-02-19
Dharwad,0.0,2015-02-19
Gadag,0.0,2015-02-19
Hassan,0.0,2015-02-19
Haveri,0.0,2015-02-19
Kalburgi,0.0,2015-02-19
Kodagu,0.09223191440105438,2015-02-19
Kolara,0.0,2015-02-19
Koppal,0.0,2015-02-19
Mandya,0.0,2015-02-19
Mysuru,0.0,2015-02-19
Raichur,0.0,2015-02-19
Ramanagara,0.0,2015-02-19
Shivamogga,0.0,2015-02-19
Tumakuru,0.0,2015-02-19
Udupi,0.0,2015-02-19
Uttara Kannada,0.0,2015-02-19
Vijayanagara,0.0,2015-02-19
Vijayapura,0.0,2015-02-19
Yadgir,0.0,2015-02-19
